,C4H10_3200K_1/,C4H10_3200K_2/,C4H10_3300K_1/,C4H10_3300K_2/,C4H10_3400K_1/,C4H10_3400K_2/,C4H10_3500K_1/,C4H10_3500K_2/,C4H10_3600K_1/,C4H10_3600K_2/,C4H10_4000K_1/,C4H10_4000K_2/,C4H10_4500K_1/,C4H10_4500K_2/,C4H10_5000K_1/,C4H10_5000K_2/,C2H6_3300K_1/,C2H6_3300K_2/,C2H6_4000K_1/,C2H6_4000K_2/,CH4_3600K/,CH4_3600K_2/,C8H18_3300K/,C8H18_3300K_2/,mix_3500K_1/,mix_3500K_2/,CH4_4500K_1/,CH4_4500K_2/,C4H10_3600K_1120at_1/,C4H10_3600K_1120at_2/,C2H6_4000K_1280at_1/,C2H6_4000K_1280at_2/,C8H18_4000K_1040at_1/,C8H18_4000K_1040at_2/
0,0.04596620538775771,0.05870997662343943,0.05688543175761676,0.04177292632550621,0.051332028044824445,0.049871079542039114,0.06017868680237613,0.05516878435536185,0.08478007234719269,0.09294696048882631,0.09322684288718365,0.13372643980414292,0.051403537901196554,0.03742994409875197,0.06055631330247925,0.020994545821394102,0.03944904821672178,0.038435976726056156,0.04673202213319367,0.035184371673414455,0.0129420342619333,0.016974921495210654,0.16298709625655292,0.07088416965799772,0.05701991097511932,0.04282522508952553,0.03006216023398532,0.026834430188689348,0.09235662171328579,0.04997418454697312,0.07686034234927135,0.05541973175460401,0.0951522225758334,0.1416043340781161
