,C4H10_3200K_1/,C4H10_3200K_2/,C4H10_3300K_1/,C4H10_3300K_2/,C4H10_3400K_1/,C4H10_3400K_2/,C4H10_3500K_1/,C4H10_3500K_2/,C4H10_3600K_1/,C4H10_3600K_2/,C4H10_4000K_1/,C4H10_4000K_2/,C4H10_4500K_1/,C4H10_4500K_2/,C4H10_5000K_1/,C4H10_5000K_2/,C2H6_3300K_1/,C2H6_3300K_2/,C2H6_4000K_1/,C2H6_4000K_2/,CH4_3600K/,CH4_3600K_2/,C8H18_3300K/,C8H18_3300K_2/,mix_3500K_1/,mix_3500K_2/,CH4_4500K_1/,CH4_4500K_2/,C4H10_3600K_1120at_1/,C4H10_3600K_1120at_2/,C2H6_4000K_1280at_1/,C2H6_4000K_1280at_2/,C8H18_4000K_1040at_1/,C8H18_4000K_1040at_2/
0,0.8366670565598645,0.6717727481402276,0.8225190922691601,0.9620237253499212,1.130894352486599,0.9282361938128068,1.03386429420096,0.981536676012565,1.1570981713574906,1.1936108309006739,1.2913867632223652,1.1952467908329871,1.5038648741228557,1.4510569932780015,1.5316888648521825,1.619966738477663,1.1957291660671823,1.1087886713788517,1.4663366973192697,1.381849626416787,1.5474476673191297,1.6307570263288556,0.787715070164522,1.1131648216613472,1.1111518682151713,1.190467800277962,1.8199251899619904,1.8835070319884415,1.1805598081499735,1.15303773292991,1.5993730171375322,1.6169469288655727,1.2241857602950739,1.1947620196299547
